token,logprob_actual,logprob_max,entropy,most_likely_token
Ġver,-2.220703125,-1.9228515625,3.767578125,Ġmag
ste,-0.115234375,-0.115234375,0.52685546875,ste
ck,-0.0135345458984375,-0.0135345458984375,0.08563232421875,ck
ten,-0.0007719993591308594,-0.0007719993591308594,0.007572174072265625,ten
ĠOrt,-1.8505859375,-0.6318359375,2.177734375,ĠTe
ĠfÃ¼h,-0.109130859375,-0.109130859375,0.62060546875,ĠfÃ¼h
rt,-0.008148193359375,-0.008148193359375,0.050994873046875,rt
.,-0.63818359375,-0.63818359375,1.384765625,.
ĠDer,-2.90234375,-0.83154296875,2.83203125,ĠDort
ĠTe,-2.05859375,-0.56640625,2.13671875,ĠSch
ich,-0.0007238388061523438,-0.0007238388061523438,0.00803375244140625,ich
Ġist,-0.36962890625,-0.36962890625,1.5615234375,Ġist
Ġklar,-5.82421875,-2.48046875,4.25390625,Ġvoll
",",-2.23046875,-0.136474609375,0.468017578125,Ġund
Ġund,-0.87548828125,-0.87548828125,2.5234375,Ġund
Ġdie,-0.298828125,-0.298828125,1.2353515625,Ġdie
ĠKat,-0.0228271484375,-0.0228271484375,0.1976318359375,ĠKat
ze,-0.0008511543273925781,-0.0008511543273925781,0.0074920654296875,ze
Ġkann,-1.3544921875,-0.7294921875,2.13671875,Ġtr
Ġend,-2.720703125,-1.478515625,3.46875,Ġsich
lich,-0.0032672882080078125,-0.0032672882080078125,0.024505615234375,lich
Ġihren,-2.697265625,-0.259765625,1.21875,Ġtr
ĠDur,-0.0207977294921875,-0.0207977294921875,0.1632080078125,ĠDur
st,-0.00017309188842773438,-0.00017309188842773438,0.0021495819091796875,st
Ġl,-0.79248046875,-0.63623046875,0.8125,Ġstill
Ã¶s,-0.00045299530029296875,-0.00045299530029296875,0.00472259521484375,Ã¶s
chen,-0.00023043155670166016,-0.00023043155670166016,0.00260162353515625,chen
.,-0.7568359375,-0.7568359375,1.341796875,.
ĠSie,-1.8388671875,-1.8388671875,3.783203125,ĠSie
Ġist,-2.3515625,-2.1171875,4.34765625,Ġtr
Ġsehr,-2.8671875,-1.3115234375,3.345703125,Ġso
Ġz,-3.94921875,-0.74609375,1.8642578125,Ġgl
uf,-0.0003266334533691406,-0.0003266334533691406,0.0040130615234375,uf
ried,-0.0001552104949951172,-0.0001552104949951172,0.0018444061279296875,ried
en,-0.00037360191345214844,-0.00037360191345214844,0.00445556640625,en
Ġund,-0.8232421875,-0.8232421875,1.6982421875,Ġund
Ġke,-3.3984375,-2.609375,4.453125,Ġgl
h,-0.0005817413330078125,-0.0005817413330078125,0.005710601806640625,h
rt,-0.0005421638488769531,-0.0005421638488769531,0.005481719970703125,rt
ĠspÃ¤ter,-4.45703125,-1.8310546875,3.08984375,Ġin
ĠzurÃ¼ck,-2.22265625,-1.4580078125,2.552734375,Ġzu
Ġzu,-1.890625,-0.71923828125,1.6533203125,","
Ġihrem,-0.322998046875,-0.322998046875,0.89697265625,Ġihrem
ĠBaum,-0.58740234375,-0.58740234375,2.4296875,ĠBaum
",",-1.3466796875,-1.1904296875,2.11328125,.
Ġum,-0.88818359375,-0.88818359375,2.26953125,Ġum
Ġsich,-1.724609375,-1.607421875,3.318359375,Ġzu
Ġwieder,-3.263671875,-0.57666015625,2.291015625,Ġaus
Ġaus,-0.95654296875,-0.95654296875,2.69921875,Ġaus
z,-0.01074981689453125,-0.01074981689453125,0.07843017578125,z
uru,-0.0325927734375,-0.0325927734375,0.192138671875,uru
hen,-0.0005731582641601562,-0.0005731582641601562,0.006011962890625,hen
.,-0.33056640625,-0.33056640625,1.0078125,.
